Date,open ,high,low,close
6/4/2023 13:08:00,"2,238.05","2,238.05","2,236.70","2,236.70"
6/4/2023 13:07:00,"2,237.65","2,239.05","2,237.65","2,238.05"
6/4/2023 13:06:00,"2,238.25","2,238.65","2,237.15","2,237.65"
6/4/2023 13:05:00,"2,238.10","2,238.75","2,238.10","2,238.25"
6/4/2023 13:04:00,"2,239.10","2,239.90","2,238.15","2,238.15"
6/4/2023 13:03:00,"2,238.85","2,240.00","2,238.70","2,239.10"
6/4/2023 13:02:00,"2,237.60","2,238.85","2,237.15","2,238.85"
6/4/2023 13:01:00,"2,239.45","2,239.85","2,237.60","2,237.60"
6/4/2023 13:00:00,"2,239.90","2,240.35","2,239.40","2,239.45"
6/4/2023 12:59:00,"2,239.70","2,240.05","2,239.05","2,239.90"
6/4/2023 12:58:00,"2,240.75","2,240.75","2,238.25","2,239.70"
6/4/2023 12:57:00,"2,240.00","2,240.75","2,239.40","2,240.75"
6/4/2023 12:56:00,"2,238.90","2,240.00","2,238.85","2,240.00"
6/4/2023 12:55:00,"2,239.05","2,240.00","2,238.90","2,238.90"
6/4/2023 12:54:00,"2,239.55","2,240.00","2,239.05","2,239.05"
6/4/2023 12:53:00,"2,239.05","2,240.00","2,239.05","2,239.55"
6/4/2023 12:52:00,"2,239.05","2,239.90","2,238.70","2,239.90"
6/4/2023 12:51:00,"2,239.00","2,239.05","2,237.40","2,239.05"
6/4/2023 12:50:00,"2,237.90","2,239.40","2,237.90","2,239.00"
6/4/2023 12:49:00,"2,237.15","2,238.90","2,236.90","2,238.25"
6/4/2023 12:48:00,"2,238.60","2,238.60","2,236.75","2,237.15"
6/4/2023 12:47:00,"2,237.30","2,239.00","2,236.60","2,238.60"
6/4/2023 12:46:00,"2,239.45","2,239.45","2,235.40","2,237.30"
6/4/2023 12:45:00,"2,237.95","2,239.80","2,237.55","2,239.45"
6/4/2023 12:44:00,"2,233.90","2,237.85","2,233.90","2,236.90"
6/4/2023 12:43:00,"2,234.75","2,234.75","2,232.40","2,233.80"
6/4/2023 12:42:00,"2,232.35","2,234.75","2,231.10","2,234.75"
6/4/2023 12:41:00,"2,232.15","2,233.50","2,231.70","2,232.35"
6/4/2023 12:40:00,"2,236.85","2,236.85","2,230.95","2,232.15"
6/4/2023 12:39:00,"2,237.35","2,237.35","2,235.85","2,236.85"
6/4/2023 12:38:00,"2,235.70","2,237.35","2,235.70","2,237.35"
6/4/2023 12:37:00,"2,236.35","2,237.30","2,235.70","2,235.70"
6/4/2023 12:36:00,"2,234.40","2,236.70","2,234.40","2,236.35"
6/4/2023 12:35:00,"2,232.80","2,234.40","2,232.65","2,234.40"
6/4/2023 12:34:00,"2,229.55","2,233.80","2,229.20","2,232.80"
6/4/2023 12:33:00,"2,230.50","2,231.20","2,229.55","2,229.55"
6/4/2023 12:32:00,"2,232.80","2,233.90","2,229.55","2,230.50"
6/4/2023 12:31:00,"2,235.25","2,235.50","2,232.80","2,232.80"
6/4/2023 12:30:00,"2,234.10","2,236.15","2,234.05","2,235.25"
6/4/2023 12:29:00,"2,231.55","2,235.30","2,231.55","2,234.10"
6/4/2023 12:28:00,"2,234.80","2,235.10","2,231.55","2,231.55"
6/4/2023 12:27:00,"2,232.60","2,234.80","2,232.60","2,234.80"
6/4/2023 12:26:00,"2,228.60","2,232.60","2,228.60","2,232.60"
6/4/2023 12:25:00,"2,230.15","2,230.45","2,228.60","2,228.60"
6/4/2023 12:24:00,"2,234.65","2,234.65","2,230.15","2,230.15"
6/4/2023 12:23:00,"2,234.30","2,236.05","2,233.10","2,234.65"
6/4/2023 12:22:00,"2,230.85","2,234.30","2,230.85","2,233.10"
6/4/2023 12:21:00,"2,230.50","2,230.85","2,230.50","2,230.85"
6/4/2023 12:20:00,"2,230.50","2,230.50","2,230.05","2,230.50"
6/4/2023 12:19:00,"2,229.55","2,230.50","2,228.85","2,230.50"
6/4/2023 12:18:00,"2,229.60","2,229.60","2,229.55","2,229.55"
6/4/2023 12:17:00,"2,230.00","2,230.00","2,228.25","2,229.60"
6/4/2023 12:16:00,"2,230.50","2,230.50","2,230.00","2,230.00"
6/4/2023 12:15:00,"2,229.55","2,230.50","2,229.25","2,230.50"
6/4/2023 12:14:00,"2,229.85","2,230.85","2,229.55","2,229.55"
6/4/2023 12:13:00,"2,230.50","2,230.50","2,229.85","2,229.85"
6/4/2023 12:12:00,"2,230.05","2,230.55","2,229.75","2,230.50"
6/4/2023 12:11:00,"2,230.85","2,231.00","2,230.05","2,230.05"
6/4/2023 12:10:00,"2,229.95","2,230.85","2,229.95","2,230.85"
